bankcardId,cardNumber,sortCode,bankAccountId,accountNumber,bank
"3287","2137663556222511","35-55-73","86972","83574449","Barclays Bank"
"3288","3817527722585774","47-84-02","86973","52884291","Clydesdale Bank"
"3289","9732641774396474","25-04-54","86974","64855957","Lloyds Bank and TSB"
"3290","3899663168319624","42-37-26","86975","14996252","Santander UK"
"3293","8921463573296133","18-26-99","86978","66224133","Lloyds Bank and TSB"
"3295","8129545572123861","58-64-65","86980","65492694","Clydesdale Bank"
"3297","6173956598381188","64-04-79","86982","39473795","Santander UK"
"3299","4762446496594868","41-10-70","86984","49942562","The Royal Bank of Scotland"
"3301","2715555627719357","56-31-94","86986","14887917","Nationwide Building Society"
"3302","2828238912961498","05-70-79","86987","42713963","National Westminster Bank"
"3304","7488148844983784","34-07-00","86989","85439316","HSBC Bank"
"3305","5342188273594791","59-17-07","86990","37729566","Bank of England"
"3306","1812995365792793","15-23-31","86991","25632725","Citibank International"
"3307","7263428716598673","59-86-29","86992","14253547","Bank of England"
"3308","9629942699715756","64-18-07","86993","29716858","Santander UK"
"3310","0657746664491226","43-20-74","86995","08472544","Bank of England"
"3311","4684834712637152","77-92-98","86996","27227419","Clydesdale Bank"
"3313","2831561393668782","51-75-38","86998","82246319","Lloyds Bank and TSB"
"3315","7642119263822543","36-94-89","87000","58256646","HSBC Bank"
"3316","1156225512541753","39-64-78","87001","36583915","HSBC Bank"
"3317","7346441926382753","56-21-73","87002","87389978","Bank of England"
"3321","7526962611616514","66-84-62","87006","82886631","Clydesdale Bank"
"3323","5727249247642556","58-99-77","87008","85518759","Citibank International"
"3324","1623465114677766","45-90-54","87009","63564595","Nationwide Building Society"
"3325","8847171514395297","01-92-34","87010","93699128","HSBC Bank"
"3326","6822418712627417","64-82-01","87011","25891367","Bank of England"
"3327","4133256551536193","17-02-14","87012","98385484","Lloyds Bank and TSB"
"3329","5392433297534548","47-58-92","87014","45752695","Bank of Scotland"
"3331","6524623941946595","26-75-21","87016","71612869","Lloyds Bank and TSB"
"3332","3811823664842814","12-35-61","87017","74895645","HSBC Bank"
"3334","3473585294749957","28-00-76","87019","13443373","The Royal Bank of Scotland"
"3336","7238473598336382","35-82-52","87021","77489372","Clydesdale Bank"
"3339","8219384529193838","35-74-09","87024","66592137","Citibank International"
"3342","6348151279848962","01-21-03","87027","03321959","HSBC Bank"
"3346","0321623869829121","18-78-37","87031","16758736","Bank of England"
"3351","2899125131293754","59-05-47","87036","97981997","The Royal Bank of Scotland"
"3355","8455273649748775","59-87-62","87040","89767334","Bank of Scotland"
"3357","7176255173975347","12-06-10","87042","19532224","Citibank International"
"3358","5629393761243232","29-90-74","87043","18322455","Lloyds Bank and TSB"
"3359","9973336718256342","08-78-54","87044","97336568","Bank of England"
"3360","1856946177864818","29-46-18","87045","75471987","Santander UK"
"3361","3865963378789443","44-73-18","87046","44458815","Clydesdale Bank"
"3365","3352814173151354","24-77-55","87050","12198797","Bank of Scotland"
"3366","4784767548868451","22-78-76","87051","72894485","Lloyds Bank and TSB"
"3370","8139157853517386","42-20-16","87055","96183795","Citibank International"
"3371","1699464974999946","66-11-78","87056","12239438","Clydesdale Bank"
"3374","0533824366225778","13-74-52","87059","71384361","HSBC Bank"
"3380","6798414374599141","72-55-22","87065","89646784","Barclays Bank"
"3381","5948869287913187","33-34-13","87066","41216419","Nationwide Building Society"
"3382","8971413396964271","35-20-27","87067","85929922","Barclays Bank"
"3385","0267596713875277","10-45-51","87070","49632278","The Royal Bank of Scotland"
"3388","6487163898326564","37-97-14","87073","23211592","Bank of Scotland"
"3389","5151781328953435","41-42-45","87074","28877816","Clydesdale Bank"
"3390","6339577471271546","72-86-04","87075","27223414","National Westminster Bank"
"3392","6648459545776223","41-66-73","87077","52578986","Barclays Bank"
"3395","8196558323654275","58-49-34","87080","73933592","Clydesdale Bank"
"3399","7865217143799326","56-77-76","87084","49354236","Nationwide Building Society"
"3401","6649589882591492","38-20-60","87086","42321335","Clydesdale Bank"
"3405","7481176847449337","59-71-42","87090","22744431","HSBC Bank"
"3406","2171829521191779","47-60-30","87091","64475182","Clydesdale Bank"
"3408","6482651732976852","43-08-57","87093","48719487","Nationwide Building Society"
"3410","0294224238544818","40-93-96","87095","82263213","Bank of Scotland"
"3411","5594181558126913","55-43-57","87096","91364912","HSBC Bank"
"3415","4316932575484141","35-79-73","87100","38529559","The Royal Bank of Scotland"
"3418","3279445667281352","41-07-51","87103","27623173","Barclays Bank"
"3426","7317372237174644","43-40-62","87111","45513454","Barclays Bank"
"3430","2271499183985911","53-39-79","87115","35223191","Citibank International"
"3433","6488134854822956","65-97-13","87118","25967953","HSBC Bank"
"3435","0252467524513611","60-88-23","87120","36775443","Lloyds Bank and TSB"
"3437","2165892146367554","09-16-61","87122","41622395","Nationwide Building Society"
"3439","7412995252459179","72-94-56","87124","63964717","Clydesdale Bank"
"3444","3558648737144251","29-67-50","87129","79647471","Lloyds Bank and TSB"
"3445","4397593671625143","57-44-91","87130","78383553","HSBC Bank"
"3447","3159587269324145","39-47-29","87132","14928334","The Co-operative Bank"
"3449","5327666187298887","13-32-81","87134","27945178","HSBC Bank"
"3454","0319393422348855","53-20-25","87139","52555763","Bank of England"
"3460","5786983868565448","15-98-84","87145","12818165","Barclays Bank"
"3461","4735472749116684","01-51-23","87146","31763437","Bank of Scotland"
"3462","6997674434786635","07-08-70","87147","42891976","HSBC Bank"
"3469","6947789331577436","36-53-53","87154","56368483","Nationwide Building Society"
"3473","2877435472724263","40-36-46","87158","83263536","Lloyds Bank and TSB"
"3479","7825242561578724","72-22-43","87164","54369572","Barclays Bank"
"3481","9519919279854631","49-01-78","87166","98793398","Nationwide Building Society"
"3482","2845895772577874","40-88-04","87167","35541831","Citibank International"
"3483","6986489673464673","61-66-23","87168","69883888","Nationwide Building Society"
"3484","0636485852688556","42-04-04","87169","05378172","Citibank International"
"3485","0133369971729679","23-74-67","87170","69311537","HSBC Bank"
"3486","3258831424969838","16-02-35","87171","87315113","National Westminster Bank"
"3488","8731853773715561","25-16-70","87173","46385653","HSBC Bank"
"3491","8175786668755751","28-57-59","87176","34412187","The Royal Bank of Scotland"
"3492","0469335367852828","15-57-60","87177","96669117","Bank of England"
"3495","4239864298169545","25-20-30","87180","49759591","Lloyds Bank and TSB"
"3497","8257265276857296","58-29-87","87182","92144163","The Co-operative Bank"
"3498","0332117888947992","24-89-25","87183","65217935","Bank of Scotland"
"3499","3656454582666314","12-16-93","87184","62445155","National Westminster Bank"
"3501","8998537257846219","15-05-43","87186","99436721","Bank of Scotland"
"3502","8742958241865216","13-19-82","87187","82728587","Santander UK"
"3504","4586526529356611","66-13-31","87189","96969348","Lloyds Bank and TSB"
"3506","8998495943478998","13-32-40","87191","54871551","Nationwide Building Society"
"3508","9898992316823992","13-07-28","87193","08719445","Lloyds Bank and TSB"
"3510","3193398439376682","65-04-29","87195","59952671","Barclays Bank"
"3511","2576434539938577","08-17-62","87196","57631151","Santander UK"
"3514","4232674897669328","36-57-05","87199","33538854","Citibank International"
"3515","3719748648666239","17-69-19","87200","04365512","Bank of England"
"3516","0445724281342683","27-95-80","87201","03213734","Bank of England"
"3520","0715323753291853","37-15-70","87205","69335544","Barclays Bank"
"3521","7296919718759876","46-71-13","87206","68723874","National Westminster Bank"
"3523","7698592332714419","12-56-75","87208","08993123","The Royal Bank of Scotland"
"3525","5223898413738473","07-12-09","87210","09368843","HSBC Bank"
"3527","0263984435565939","42-03-14","87212","84513875","Citibank International"
"3529","4832312857163157","52-98-63","87214","46983543","Nationwide Building Society"
"3532","0935273392287955","72-21-98","87217","06444912","Lloyds Bank and TSB"
"3536","6154173478111637","13-02-13","87221","15128162","The Royal Bank of Scotland"
"3538","7668436345337451","11-03-85","87223","93884993","Nationwide Building Society"
"3540","3682291411928421","38-43-38","87225","14695875","Nationwide Building Society"
"3543","7671312415711968","40-00-71","87228","98452435","Clydesdale Bank"
"3545","6788443732965247","16-45-90","87230","02652384","National Westminster Bank"
"3552","1139837829441987","42-20-48","87237","41177426","National Westminster Bank"
"3553","9669157489957198","51-93-60","87238","73323291","Citibank International"
"3554","3187589929666228","47-61-06","87239","01653798","Nationwide Building Society"
"3555","1378522755915586","47-93-91","87240","33865293","The Royal Bank of Scotland"
"3561","3258426359921244","63-54-10","87246","58666336","HSBC Bank"
"3565","5191683717228297","25-81-94","87250","28144224","Citibank International"
"3569","7372435592427238","57-71-36","87254","96178178","Bank of Scotland"
"3571","4582353946937457","58-51-46","87256","57988538","Lloyds Bank and TSB"
"3576","4114628526991291","08-35-87","87261","34312895","Lloyds Bank and TSB"
"3578","1166452643338142","31-46-41","87263","69142434","National Westminster Bank"
"3579","0764761111378816","34-19-90","87264","31972488","Citibank International"
"3585","9633316666638388","10-21-89","87270","71884932","Bank of Scotland"
"3586","0475232755546531","39-47-93","87271","31772616","The Co-operative Bank"
"3588","0821538243984934","17-38-57","87273","86662489","National Westminster Bank"
"3592","7123727788371668","25-52-21","87277","94736967","Nationwide Building Society"
"3594","6374272268436696","09-07-55","87279","68749892","The Royal Bank of Scotland"
"3595","8395328728841897","27-15-69","87280","84793221","HSBC Bank"
"3596","2189728794615557","32-21-50","87281","31322331","Bank of Scotland"
"3597","5551531579218296","54-11-47","87282","86967378","Citibank International"
"3598","9173736677885353","25-15-30","87283","07137754","National Westminster Bank"
"3601","0298134414396813","55-61-93","87286","88275795","Santander UK"
"3603","1261134988632848","28-80-04","87288","75186498","National Westminster Bank"
"3606","9126213466684868","60-31-82","87291","15891754","Nationwide Building Society"
"3607","7512448964845117","01-77-64","87292","17888188","The Co-operative Bank"
"3611","5624914632975568","33-88-92","87296","85893929","HSBC Bank"
"3613","9566819534732781","44-93-66","87298","29219845","The Royal Bank of Scotland"
"3614","4296351847734172","28-61-18","87299","72349489","Lloyds Bank and TSB"
"3617","5588589479917364","45-70-06","87302","87261825","The Co-operative Bank"
"3619","3936548455233441","60-68-03","87304","24853314","The Royal Bank of Scotland"
"3622","8918553795749546","36-61-45","87307","61683452","Bank of Scotland"
"3623","8452284529674449","27-44-89","87308","93941225","HSBC Bank"
"3626","8916193786553483","12-68-99","87311","82299445","Nationwide Building Society"
"3627","4393347835354474","42-82-86","87312","93633388","Lloyds Bank and TSB"
"3630","9575451413318169","40-83-37","87315","42381346","Lloyds Bank and TSB"
"3631","9113447955857828","41-99-96","87316","83816458","Santander UK"
"3634","2647969262938223","52-95-44","87319","35512133","Barclays Bank"
"3636","3478932479618833","37-84-86","87321","34542155","Bank of England"
"3637","6728452232885678","60-32-02","87322","86448494","Bank of Scotland"
"3640","5511532468452648","32-56-92","87325","04588881","Santander UK"
"3641","1358481725753166","28-02-88","87326","57811929","Bank of England"
"3642","8759453216398182","22-70-09","87327","15613784","Clydesdale Bank"
"3646","1518673263677991","52-43-79","87331","73184219","Barclays Bank"
"3648","2114396477763345","10-70-43","87333","55423384","Lloyds Bank and TSB"
"3650","1769253132672593","31-89-11","87335","02834274","Clydesdale Bank"
"3654","4312919412144493","36-68-77","87339","87821651","HSBC Bank"
"3656","0893841264253676","30-94-72","87341","02469386","Clydesdale Bank"
"3659","4681569951138836","43-94-87","87344","33342457","National Westminster Bank"
"3661","5159346551917897","26-68-86","87346","03517179","HSBC Bank"
"3662","5376459784564341","46-58-03","87347","93364327","Bank of Scotland"
"3664","4668137568756199","62-55-81","87349","77656339","Clydesdale Bank"
"3665","7253886752412215","66-20-60","87350","24881236","Barclays Bank"
"3666","6483133215266619","38-99-91","87351","53349533","Santander UK"
"3669","6264786255536987","13-25-19","87354","44369888","Citibank International"
"3670","5395925542215339","43-51-48","87355","23732639","The Royal Bank of Scotland"
"3675","7814786916356984","18-59-24","87360","83646445","Santander UK"
"3676","5569669381289851","50-18-22","87361","47156489","Lloyds Bank and TSB"
